-------------------------
Primal attack in two-step mode, LWE challenge n=59, alpha=0.0100
Chose 216 samples. Predict solution at bkz-89 + svp-119

GSO precision:  dd
||b_1|| = 12187081, target_norm = 394862
Intial Slope = -0.06705, dim = 217, dvol = 509.8453199331143

Blocksize Strategy: [(10, 1, 1), (11, 1, 1), (12, 1, 1), (13, 1, 1), (14, 1, 1), (15, 1, 1), (16, 1, 1), (17, 1, 1), (18, 1, 1), (19, 1, 1), (20, 1, 1), (21, 1, 1), (22, 1, 1), (23, 1, 1), (24, 1, 1), (25, 1, 1), (26, 1, 1), (27, 1, 1), (28, 1, 1), (29, 1, 1), (30, 1, 1), (31, 1, 1), (32, 1, 1), (33, 1, 1), (34, 1, 1), (35, 1, 1), (36, 1, 1), (37, 1, 1), (38, 1, 1), (39, 1, 1), (40, 1, 1), (41, 1, 1), (42, 1, 1), (43, 1, 1), (44, 1, 1), (45, 1, 1), (46, 1, 1), (47, 1, 1), (48, 1, 1), (49, 1, 1), (69, 1, 1), (72, 1, 1), (75, 1, 1), (77, 1, 1), (79, 1, 1), (81, 1, 1), (83, 1, 1), (85, 1, 1), (87, 1, 1), (89, 1, 1), (91, 1, 1), (93, 1, 1), (95, 1, 1), (97, 1, 1)]

Starting a fpylll BKZ-10 tour.  slope: -0.06651,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 1.363 s, walltime: 1.363 sec
Starting a fpylll BKZ-11 tour.  slope: -0.06543,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 3.037 s, walltime: 4.401 sec
Starting a fpylll BKZ-12 tour.  slope: -0.06507,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 1.366 s, walltime: 5.767 sec
Starting a fpylll BKZ-13 tour.  slope: -0.06449,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 2.115 s, walltime: 7.882 sec
Starting a fpylll BKZ-14 tour.  slope: -0.06402,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 1.648 s, walltime: 9.531 sec
Starting a fpylll BKZ-15 tour.  slope: -0.06341,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 2.582 s, walltime: 12.113 sec
Starting a fpylll BKZ-16 tour.  slope: -0.06304,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 1.879 s, walltime: 13.992 sec
Starting a fpylll BKZ-17 tour.  slope: -0.06241,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 2.834 s, walltime: 16.827 sec
Starting a fpylll BKZ-18 tour.  slope: -0.06187,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 2.525 s, walltime: 19.352 sec
Starting a fpylll BKZ-19 tour.  slope: -0.06137,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 2.978 s, walltime: 22.330 sec
Starting a fpylll BKZ-20 tour.  slope: -0.06091,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 2.525 s, walltime: 24.855 sec
Starting a fpylll BKZ-21 tour.  slope: -0.06042,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 3.176 s, walltime: 28.031 sec
Starting a fpylll BKZ-22 tour.  slope: -0.05991,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 2.857 s, walltime: 30.888 sec
Starting a fpylll BKZ-23 tour.  slope: -0.05931,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 3.854 s, walltime: 34.742 sec
Starting a fpylll BKZ-24 tour.  slope: -0.05893,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 2.518 s, walltime: 37.261 sec
Starting a fpylll BKZ-25 tour.  slope: -0.05842,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 4.060 s, walltime: 41.321 sec
Starting a fpylll BKZ-26 tour.  slope: -0.05805,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 3.462 s, walltime: 44.783 sec
Starting a fpylll BKZ-27 tour.  slope: -0.05752,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 4.602 s, walltime: 49.386 sec
Starting a fpylll BKZ-28 tour.  slope: -0.05726,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 3.166 s, walltime: 52.552 sec
Starting a fpylll BKZ-29 tour.  slope: -0.05673,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 4.951 s, walltime: 57.503 sec
Starting a fpylll BKZ-30 tour.  slope: -0.05633,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 4.504 s, walltime: 62.008 sec
Starting a fpylll BKZ-31 tour.  slope: -0.05590,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 5.587 s, walltime: 67.595 sec
Starting a fpylll BKZ-32 tour.  slope: -0.05551,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 5.089 s, walltime: 72.685 sec
Starting a fpylll BKZ-33 tour.  slope: -0.05514,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 5.978 s, walltime: 78.663 sec
Starting a fpylll BKZ-34 tour.  slope: -0.05482,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 4.804 s, walltime: 83.467 sec
Starting a fpylll BKZ-35 tour.  slope: -0.05442,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 6.627 s, walltime: 90.094 sec
Starting a fpylll BKZ-36 tour.  slope: -0.05405,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 6.728 s, walltime: 96.823 sec
Starting a fpylll BKZ-37 tour.  slope: -0.05362,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 6.829 s, walltime: 103.653 sec
Starting a fpylll BKZ-38 tour.  slope: -0.05324,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 7.919 s, walltime: 111.572 sec
Starting a fpylll BKZ-39 tour.  slope: -0.05287,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 8.090 s, walltime: 119.662 sec
Starting a fpylll BKZ-40 tour.  slope: -0.05252,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 8.136 s, walltime: 127.799 sec
Starting a fpylll BKZ-41 tour.  slope: -0.05223,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 9.004 s, walltime: 136.803 sec
Starting a fpylll BKZ-42 tour.  slope: -0.05191,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 9.318 s, walltime: 146.122 sec
Starting a fpylll BKZ-43 tour.  slope: -0.05160,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 9.729 s, walltime: 155.851 sec
Starting a fpylll BKZ-44 tour.  slope: -0.05135,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 9.884 s, walltime: 165.736 sec
Starting a fpylll BKZ-45 tour.  slope: -0.05102,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 11.401 s, walltime: 177.137 sec
Starting a fpylll BKZ-46 tour.  slope: -0.05075,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 34.206 s, walltime: 211.343 sec
Starting a fpylll BKZ-47 tour.  slope: -0.05048,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 49.537 s, walltime: 260.880 sec
Starting a fpylll BKZ-48 tour.  slope: -0.05021,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 51.836 s, walltime: 312.716 sec
Starting a fpylll BKZ-49 tour.  slope: -0.04997,||b_1|| = 12187081, target_norm = 394862, BKZ cost: 53.892 s, walltime: 366.608 sec
Starting a pnjBKZ-69-1 tour. 

 k:0, b:55, f:0 , RAM cost: 0.1357 GB 
 k:0, b:56, f:1 , RAM cost: 1.6575 GB 
 k:0, b:57, f:2 , RAM cost: 1.6633 GB 
 k:0, b:58, f:3 , RAM cost: 1.6675 GB 
 k:0, b:59, f:4 , RAM cost: 1.6719 GB 
 k:0, b:60, f:5 , RAM cost: 1.6740 GB 
 k:0, b:61, f:6 , RAM cost: 1.6779 GB 
 k:0, b:62, f:7 , RAM cost: 1.6825 GB 
 k:0, b:63, f:8 , RAM cost: 1.6863 GB 
 k:0, b:64, f:9 , RAM cost: 1.6887 GB 
 k:0, b:65, f:10 , RAM cost: 1.6908 GB 
 k:0, b:66, f:11 , RAM cost: 1.6933 GB 
 k:0, b:67, f:12 , RAM cost: 1.6954 GB 
 k:0, b:68, f:13 , RAM cost: 1.6951 GB 
 k:0, b:69, f:14 , RAM cost: 1.6971 GB 
 k:0, b:70, f:15 , RAM cost: 1.7017 GB 
 k:0, b:71, f:16 , RAM cost: 1.7037 GB 
 k:0, b:72, f:17 , RAM cost: 1.7034 GB 
 k:0, b:73, f:18 , RAM cost: 1.7058 GB 
 k:0, b:74, f:19 , RAM cost: 1.7058 GB 
 k:0, b:75, f:20 , RAM cost: 1.7077 GB 
 k:0, b:76, f:21 , RAM cost: 1.7078 GB 
 k:0, b:77, f:22 , RAM cost: 1.7102 GB 
 k:0, b:78, f:23 , RAM cost: 1.7120 GB 
 k:0, b:79, f:24 , RAM cost: 1.7123 GB 
 k:0, b:80, f:25 , RAM cost: 1.7120 GB 
 k:0, b:81, f:26 , RAM cost: 1.7120 GB 
 k:1, b:81, f:26 , RAM cost: 1.7140 GB 
 k:2, b:81, f:26 , RAM cost: 1.7162 GB 
 k:3, b:81, f:26 , RAM cost: 1.7163 GB 
 k:4, b:81, f:26 , RAM cost: 1.7166 GB 
 k:5, b:81, f:26 , RAM cost: 1.7166 GB 
 k:6, b:81, f:26 , RAM cost: 1.7167 GB 
 k:7, b:81, f:26 , RAM cost: 1.7168 GB 
 k:8, b:81, f:26 , RAM cost: 1.7165 GB 
 k:9, b:81, f:26 , RAM cost: 1.7187 GB 
 k:10, b:81, f:26 , RAM cost: 1.7187 GB 
 k:11, b:81, f:26 , RAM cost: 1.7186 GB 
 k:12, b:81, f:26 , RAM cost: 1.7186 GB 
 k:13, b:81, f:26 , RAM cost: 1.7190 GB 
 k:14, b:81, f:26 , RAM cost: 1.7186 GB 
 k:15, b:81, f:26 , RAM cost: 1.7190 GB 
 k:16, b:81, f:26 , RAM cost: 1.7189 GB 
 k:17, b:81, f:26 , RAM cost: 1.7191 GB 
 k:18, b:81, f:26 , RAM cost: 1.7187 GB 
 k:19, b:81, f:26 , RAM cost: 1.7188 GB 
 k:20, b:81, f:26 , RAM cost: 1.7191 GB 
 k:21, b:81, f:26 , RAM cost: 1.7191 GB 
 k:22, b:81, f:26 , RAM cost: 1.7188 GB 
 k:23, b:81, f:26 , RAM cost: 1.7189 GB 
 k:24, b:81, f:26 , RAM cost: 1.7188 GB 
 k:25, b:81, f:26 , RAM cost: 1.7188 GB 
 k:148, b:69, f:0  , RAM cost: 1.7669 GB  
 k:148, b:69, f:0 

slope: -0.04122,||b_1|| = 9627829, target_norm = 394862, BKZ cost: 2041.821 s, walltime: 12939.765 sec, memory cost = 1.77 GB 
Starting a pnjBKZ-89-1 tour. 

 k:0, b:71, f:0 , RAM cost: 1.7668 GB 
 k:0, b:72, f:1 , RAM cost: 1.7590 GB 
 k:0, b:73, f:2 , RAM cost: 1.7601 GB 
 k:0, b:74, f:3 , RAM cost: 1.7616 GB 
 k:0, b:75, f:4 , RAM cost: 1.7630 GB 
 k:0, b:76, f:5 , RAM cost: 1.7644 GB 
 k:0, b:77, f:6 , RAM cost: 1.7655 GB 
 k:0, b:78, f:7 , RAM cost: 1.7669 GB 
 k:0, b:79, f:8 , RAM cost: 1.7681 GB 
 k:0, b:80, f:9 , RAM cost: 1.7682 GB 
 k:0, b:81, f:10 , RAM cost: 1.7684 GB 
 k:0, b:82, f:11 , RAM cost: 1.7686 GB 
 k:0, b:83, f:12 , RAM cost: 1.7696 GB 
 k:0, b:84, f:13 , RAM cost: 1.7707 GB 
 k:0, b:85, f:14 , RAM cost: 1.7708 GB 
 k:0, b:86, f:15 , RAM cost: 1.7723 GB 
 k:0, b:87, f:16 , RAM cost: 1.7726 GB 
 k:0, b:88, f:17 , RAM cost: 1.7742 GB 
 k:0, b:89, f:18 , RAM cost: 1.7740 GB 
 k:0, b:90, f:19 , RAM cost: 1.7756 GB 
 k:0, b:91, f:20 , RAM cost: 1.7759 GB 
 k:0, b:92, f:21 , RAM cost: 1.7759 GB 
 k:0, b:93, f:22 , RAM cost: 1.7763 GB 
 k:0, b:94, f:23 , RAM cost: 1.7767 GB 
 k:0, b:95, f:24 , RAM cost: 1.7784 GB 
 k:0, b:96, f:25 , RAM cost: 1.7782 GB 
 k:0, b:97, f:26 , RAM cost: 1.7794 GB 
 k:0, b:98, f:27 , RAM cost: 1.7808 GB 
 k:0, b:99, f:28 , RAM cost: 1.7811 GB 
 k:0, b:100, f:29 , RAM cost: 1.7824 GB 
 k:0, b:101, f:30 , RAM cost: 1.7836 GB 
 k:1, b:101, f:30 , RAM cost: 1.7852 GB 
 k:2, b:101, f:30 , RAM cost: 1.7853 GB 
 k:3, b:101, f:30 , RAM cost: 1.7855 GB 
 k:4, b:101, f:30 , RAM cost: 1.7868 GB 
 k:5, b:101, f:30 , RAM cost: 1.7885 GB 
 k:6, b:101, f:30 , RAM cost: 1.7883 GB 
 k:7, b:101, f:30 , RAM cost: 1.7883 GB 
 k:8, b:101, f:30 , RAM cost: 1.7898 GB 
 k:9, b:101, f:30 , RAM cost: 1.7898 GB 
 k:10, b:101, f:30 , RAM cost: 1.7899 GB 
 k:11, b:101, f:30 , RAM cost: 1.7903 GB 
 k:12, b:101, f:30 , RAM cost: 1.7900 GB 
 k:13, b:101, f:30 , RAM cost: 1.7902 GB 
 k:14, b:101, f:30 , RAM cost: 1.7901 GB 
 k:15, b:101, f:30 , RAM cost: 1.7904 GB 
 k:16, b:101, f:30 , RAM cost: 1.7903 GB 
 k:17, b:101, f:30 , RAM cost: 1.7906 GB 
 k:18, b:101, f:30 , RAM cost: 1.7918 GB 
 k:19, b:101, f:30 , RAM cost: 1.7920 GB 
 k:20, b:101, f:30 , RAM cost: 1.7919 GB 
 k:21, b:101, f:30 , RAM cost: 1.7920 GB 
 k:22, b:101, f:30 , RAM cost: 1.7938 GB 
 k:23, b:101, f:30 , RAM cost: 1.7938 GB 
 k:24, b:101, f:30 , RAM cost: 1.7937 GB 
 k:25, b:101, f:30 , RAM cost: 1.7937 GB 
 k:26, b:101, f:30 , RAM cost: 1.7954 GB 
 k:27, b:101, f:30 , RAM cost: 1.7952 GB 
 k:28, b:101, f:30 , RAM cost: 1.7955 GB 
 k:29, b:101, f:30 , RAM cost: 1.7961 GB 
 k:30, b:101, f:30 , RAM cost: 1.7959 GB 
 k:31, b:101, f:30 , RAM cost: 1.7963 GB 
 k:32, b:101, f:30 , RAM cost: 1.7962 GB 
 k:33, b:101, f:30 , RAM cost: 1.7963 GB 
 k:34, b:101, f:30 , RAM cost: 1.7975 GB 
 k:35, b:101, f:30 , RAM cost: 1.7991 GB 
 k:36, b:101, f:30 , RAM cost: 1.7994 GB 
 k:37, b:101, f:30 , RAM cost: 1.7996 GB 
 k:38, b:101, f:30 , RAM cost: 1.8011 GB 
 k:39, b:101, f:30 , RAM cost: 1.8011 GB 
 k:40, b:101, f:30 , RAM cost: 1.8012 GB 
 k:41, b:101, f:30 , RAM cost: 1.8012 GB 
 k:42, b:101, f:30 , RAM cost: 1.8010 GB 
 k:43, b:101, f:30 , RAM cost: 1.8011 GB 
 k:44, b:101, f:30 , RAM cost: 1.8011 GB 
 k:45, b:101, f:30 , RAM cost: 1.8011 GB 
 k:46, b:101, f:30 , RAM cost: 1.8012 GB 
 k:47, b:101, f:30 , RAM cost: 1.8010 GB 
 k:48, b:101, f:30 , RAM cost: 1.8010 GB 
 k:49, b:101, f:30 , RAM cost: 1.8011 GB 
 k:50, b:101, f:30 , RAM cost: 1.8012 GB 
 k:51, b:101, f:30 , RAM cost: 1.8013 GB 
 k:52, b:101, f:30 , RAM cost: 1.8011 GB 
 k:53, b:101, f:30 , RAM cost: 1.8026 GB 
 k:54, b:101, f:30 , RAM cost: 1.8029 GB 
 k:55, b:101, f:30 , RAM cost: 1.8028 GB 
 k:56, b:101, f:30 , RAM cost: 1.8026 GB 
 k:57, b:101, f:30 , RAM cost: 1.8031 GB 
 k:58, b:101, f:30 , RAM cost: 1.8028 GB 
 k:59, b:101, f:30 , RAM cost: 1.8027 GB 
 k:60, b:101, f:30 , RAM cost: 1.8029 GB 
 k:61, b:101, f:30 , RAM cost: 1.8030 GB 
 k:62, b:101, f:30 , RAM cost: 1.8031 GB 
 k:63, b:101, f:30 , RAM cost: 1.8046 GB 
 k:64, b:101, f:30 , RAM cost: 1.8046 GB 
 k:65, b:101, f:30 , RAM cost: 1.8046 GB 
 k:66, b:101, f:30 , RAM cost: 1.8045 GB 
 k:67, b:101, f:30 , RAM cost: 1.8044 GB 
 k:68, b:101, f:30 , RAM cost: 1.8046 GB 
 k:69, b:101, f:30 , RAM cost: 1.8044 GB 
 k:70, b:101, f:30 , RAM cost: 1.8048 GB 
 k:71, b:101, f:30 , RAM cost: 1.8046 GB 
 k:72, b:101, f:30 , RAM cost: 1.8045 GB 
 k:73, b:101, f:30 , RAM cost: 1.8046 GB 
 k:74, b:101, f:30 , RAM cost: 1.8047 GB 
 k:75, b:101, f:30 , RAM cost: 1.8045 GB 
 k:76, b:101, f:30 , RAM cost: 1.8047 GB 
 k:77, b:101, f:30 , RAM cost: 1.8048 GB 
 k:78, b:101, f:30 , RAM cost: 1.8047 GB 
 k:79, b:101, f:30 , RAM cost: 1.8046 GB 
 k:80, b:101, f:30 , RAM cost: 1.8047 GB 
 k:81, b:101, f:30 , RAM cost: 1.8049 GB 
 k:82, b:101, f:30 , RAM cost: 1.8050 GB 
 k:83, b:101, f:30 , RAM cost: 1.8050 GB 
 k:84, b:101, f:30 , RAM cost: 1.8049 GB 
 k:85, b:101, f:30 , RAM cost: 1.8050 GB 
 k:86, b:101, f:30 , RAM cost: 1.8049 GB 
 k:87, b:101, f:30 , RAM cost: 1.8048 GB 
 k:88, b:101, f:30 , RAM cost: 1.8049 GB 
 k:89, b:101, f:30 , RAM cost: 1.8049 GB 
 k:90, b:101, f:30 , RAM cost: 1.8047 GB 
 k:91, b:101, f:30 , RAM cost: 1.8050 GB 
 k:92, b:101, f:30 , RAM cost: 1.8049 GB 
 k:93, b:101, f:30 , RAM cost: 1.8047 GB 
 k:94, b:101, f:30 , RAM cost: 1.8048 GB 
 k:95, b:101, f:30 , RAM cost: 1.8047 GB 
 k:96, b:101, f:30 , RAM cost: 1.8051 GB 
 k:97, b:101, f:30 , RAM cost: 1.8051 GB 
 k:98, b:101, f:30 , RAM cost: 1.8050 GB 
 k:99, b:101, f:30 , RAM cost: 1.8051 GB 
 k:100, b:101, f:30 , RAM cost: 1.8051 GB 
 k:101, b:101, f:30 , RAM cost: 1.8051 GB 
 k:102, b:101, f:30 , RAM cost: 1.8048 GB 
 k:103, b:101, f:30 , RAM cost: 1.8051 GB 
 k:104, b:101, f:30 , RAM cost: 1.8051 GB 
 k:105, b:101, f:30 , RAM cost: 1.8049 GB 
 k:106, b:101, f:30 , RAM cost: 1.8051 GB 
 k:107, b:101, f:30 , RAM cost: 1.8052 GB 
 k:108, b:101, f:30 , RAM cost: 1.8053 GB 
 k:109, b:101, f:30 , RAM cost: 1.8049 GB 
 k:110, b:101, f:30 , RAM cost: 1.8051 GB 
 k:111, b:101, f:30 , RAM cost: 1.8053 GB 
 k:112, b:101, f:30 , RAM cost: 1.8049 GB 
 k:113, b:101, f:30 , RAM cost: 1.8049 GB 
 k:114, b:101, f:30 , RAM cost: 1.8050 GB 
 k:115, b:101, f:30 , RAM cost: 1.8053 GB 
 k:116, b:101, f:30 , RAM cost: 1.8052 GB 
 k:117, b:100, f:29 , RAM cost: 1.8054 GB 
 k:118, b:99, f:28 , RAM cost: 1.8052 GB 
 k:119, b:98, f:27 , RAM cost: 1.8051 GB 
 k:120, b:97, f:26 , RAM cost: 1.8051 GB 
 k:121, b:96, f:25 , RAM cost: 1.8052 GB 
 k:122, b:95, f:24 , RAM cost: 1.8052 GB 
 k:123, b:94, f:23 , RAM cost: 1.8053 GB 
 k:124, b:93, f:22 , RAM cost: 1.8051 GB 
 k:125, b:92, f:21 , RAM cost: 1.8052 GB 
 k:126, b:91, f:20 , RAM cost: 1.8052 GB 
 k:127, b:90, f:19 , RAM cost: 1.8052 GB 
 k:128, b:89, f:18 , RAM cost: 1.8051 GB 
 k:129, b:88, f:17 , RAM cost: 1.8050 GB 
 k:130, b:87, f:16 , RAM cost: 1.8052 GB 
 k:131, b:86, f:15 , RAM cost: 1.8053 GB 
 k:132, b:85, f:14 , RAM cost: 1.8050 GB 
 k:133, b:84, f:13 , RAM cost: 1.8051 GB 
 k:134, b:83, f:12 , RAM cost: 1.8050 GB 
 k:135, b:82, f:11 , RAM cost: 1.8050 GB 
 k:136, b:81, f:10 , RAM cost: 1.8052 GB 
 k:137, b:80, f:9 , RAM cost: 1.8051 GB 
 k:138, b:79, f:8 , RAM cost: 1.8051 GB 
 k:139, b:78, f:7 , RAM cost: 1.8054 GB 
 k:140, b:77, f:6 , RAM cost: 1.8054 GB 
 k:141, b:76, f:5 , RAM cost: 1.8053 GB 
 k:142, b:75, f:4 , RAM cost: 1.8052 GB 
 k:143, b:74, f:3 , RAM cost: 1.8053 GB 
 k:144, b:73, f:2 , RAM cost: 1.8051 GB 
 k:145, b:72, f:1 , RAM cost: 1.8052 GB 
 k:146, b:71, f:0  , RAM cost: 1.8051 GB  
 k:146, b:71, f:0 

slope: -0.04084,||b_1|| = 9627829, target_norm = 394862, BKZ cost: 2206.052 s, walltime: 15145.818 sec, memory cost = 1.81 GB 
Starting a pnjBKZ-91-1 tour. 

 k:0, b:73, f:0 , RAM cost: 1.8052 GB 
 k:0, b:74, f:1 , RAM cost: 1.8148 GB 
 k:0, b:75, f:2 , RAM cost: 1.8147 GB 
 k:0, b:76, f:3 , RAM cost: 1.8146 GB 
 k:0, b:77, f:4 , RAM cost: 1.8146 GB 
 k:0, b:78, f:5 , RAM cost: 1.8146 GB 
 k:0, b:79, f:6 , RAM cost: 1.8147 GB 
 k:0, b:80, f:7 , RAM cost: 1.8146 GB 
 k:0, b:81, f:8 , RAM cost: 1.8146 GB 
 k:0, b:82, f:9 , RAM cost: 1.8146 GB 
 k:0, b:83, f:10 , RAM cost: 1.8148 GB 
 k:0, b:84, f:11 , RAM cost: 1.8147 GB 
 k:0, b:85, f:12 , RAM cost: 1.8148 GB 
 k:0, b:86, f:13 , RAM cost: 1.8148 GB 
 k:0, b:87, f:14 , RAM cost: 1.8148 GB 
 k:0, b:88, f:15 , RAM cost: 1.8148 GB 
 k:0, b:89, f:16 , RAM cost: 1.8146 GB 
 k:0, b:90, f:17 , RAM cost: 1.8147 GB 
 k:0, b:91, f:18 , RAM cost: 1.8149 GB 
 k:0, b:92, f:19 , RAM cost: 1.8151 GB 
 k:0, b:93, f:20 , RAM cost: 1.8151 GB 
 k:0, b:94, f:21 , RAM cost: 1.8150 GB 
 k:0, b:95, f:22 , RAM cost: 1.8151 GB 
 k:0, b:96, f:23 , RAM cost: 1.8151 GB 
 k:0, b:97, f:24 , RAM cost: 1.8150 GB 
 k:0, b:98, f:25 , RAM cost: 1.8151 GB 
 k:0, b:99, f:26 , RAM cost: 1.8151 GB 
 k:0, b:100, f:27 , RAM cost: 1.8153 GB 
 k:0, b:101, f:28 , RAM cost: 1.8152 GB 
 k:0, b:102, f:29 , RAM cost: 1.8155 GB 
 k:0, b:103, f:30 , RAM cost: 1.8154 GB 
 k:1, b:103, f:30 , RAM cost: 1.8156 GB 
 k:2, b:103, f:30 , RAM cost: 1.8156 GB 
 k:3, b:103, f:30 , RAM cost: 1.8156 GB 
 k:4, b:103, f:30 , RAM cost: 1.8155 GB 
 k:5, b:103, f:30 , RAM cost: 1.8154 GB 
 k:6, b:103, f:30 , RAM cost: 1.8154 GB 
 k:7, b:103, f:30 , RAM cost: 1.8155 GB 
 k:8, b:103, f:30 , RAM cost: 1.8159 GB 
 k:9, b:103, f:30 , RAM cost: 1.8158 GB 
 k:10, b:103, f:30 , RAM cost: 1.8159 GB 
 k:11, b:103, f:30 , RAM cost: 1.8156 GB 
 k:12, b:103, f:30 , RAM cost: 1.8157 GB 
 k:13, b:103, f:30 , RAM cost: 1.8158 GB 
 k:14, b:103, f:30 , RAM cost: 1.8157 GB 
 k:15, b:103, f:30 , RAM cost: 1.8158 GB 
 k:16, b:103, f:30 , RAM cost: 1.8160 GB 
 k:17, b:103, f:30 , RAM cost: 1.8160 GB 
 k:18, b:103, f:30 , RAM cost: 1.8160 GB 
 k:19, b:103, f:30 , RAM cost: 1.8159 GB 
 k:20, b:103, f:30 , RAM cost: 1.8160 GB 
 k:21, b:103, f:30 , RAM cost: 1.8160 GB 
 k:22, b:103, f:30 , RAM cost: 1.8163 GB 
 k:23, b:103, f:30 , RAM cost: 1.8162 GB 
 k:24, b:103, f:30 , RAM cost: 1.8161 GB 
 k:25, b:103, f:30 , RAM cost: 1.8164 GB 
 k:26, b:103, f:30 , RAM cost: 1.8161 GB 
 k:27, b:103, f:30 , RAM cost: 1.8162 GB 
 k:28, b:103, f:30 , RAM cost: 1.8164 GB 
 k:29, b:103, f:30 , RAM cost: 1.8163 GB 
 k:30, b:103, f:30 , RAM cost: 1.8166 GB 
 k:31, b:103, f:30 , RAM cost: 1.8165 GB 
 k:32, b:103, f:30 , RAM cost: 1.8163 GB 
 k:33, b:103, f:30 , RAM cost: 1.8165 GB 
 k:34, b:103, f:30 , RAM cost: 1.8167 GB 
 k:35, b:103, f:30 , RAM cost: 1.8167 GB 
 k:36, b:103, f:30 , RAM cost: 1.8168 GB 
 k:37, b:103, f:30 , RAM cost: 1.8168 GB 
 k:38, b:103, f:30 , RAM cost: 1.8168 GB 
 k:39, b:103, f:30 , RAM cost: 1.8166 GB 
 k:40, b:103, f:30 , RAM cost: 1.8169 GB 
 k:41, b:103, f:30 , RAM cost: 1.8171 GB 
 k:42, b:103, f:30 , RAM cost: 1.8168 GB 
 k:43, b:103, f:30 , RAM cost: 1.8168 GB 
 k:44, b:103, f:30 , RAM cost: 1.8171 GB 
 k:45, b:103, f:30 , RAM cost: 1.8169 GB 
 k:46, b:103, f:30 , RAM cost: 1.8169 GB 
 k:47, b:103, f:30 , RAM cost: 1.8169 GB 
 k:48, b:103, f:30 , RAM cost: 1.8167 GB 
 k:49, b:103, f:30 , RAM cost: 1.8167 GB 
 k:50, b:103, f:30 , RAM cost: 1.8168 GB 
 k:51, b:103, f:30 , RAM cost: 1.8170 GB 
 k:52, b:103, f:30 , RAM cost: 1.8170 GB 
 k:53, b:103, f:30 , RAM cost: 1.8172 GB 
 k:54, b:103, f:30 , RAM cost: 1.8171 GB 
 k:55, b:103, f:30 , RAM cost: 1.8171 GB 
 k:56, b:103, f:30 , RAM cost: 1.8171 GB 
 k:57, b:103, f:30 , RAM cost: 1.8169 GB 
 k:58, b:103, f:30 , RAM cost: 1.8171 GB 
 k:59, b:103, f:30 , RAM cost: 1.8170 GB 
 k:60, b:103, f:30 , RAM cost: 1.8171 GB 
 k:61, b:103, f:30 , RAM cost: 1.8173 GB 
 k:62, b:103, f:30 , RAM cost: 1.8173 GB 
 k:63, b:103, f:30 , RAM cost: 1.8173 GB 
 k:64, b:103, f:30 , RAM cost: 1.8171 GB 
 k:65, b:103, f:30 , RAM cost: 1.8172 GB 
 k:66, b:103, f:30 , RAM cost: 1.8173 GB 
 k:67, b:103, f:30 , RAM cost: 1.8170 GB 
 k:68, b:103, f:30 , RAM cost: 1.8171 GB 
 k:69, b:103, f:30 , RAM cost: 1.8173 GB 
 k:70, b:103, f:30 , RAM cost: 1.8171 GB 
 k:71, b:103, f:30 , RAM cost: 1.8171 GB 
 k:72, b:103, f:30 , RAM cost: 1.8173 GB 
 k:73, b:103, f:30 , RAM cost: 1.8173 GB 
 k:74, b:103, f:30 , RAM cost: 1.8171 GB 
 k:75, b:103, f:30 , RAM cost: 1.8171 GB 
 k:76, b:103, f:30 , RAM cost: 1.8173 GB 
